country,country_code,year,gdp_growth
St. Kitts and Nevis,KNA,2022.0,10.4804941546807
"Korea, Rep.",KOR,2022.0,2.72756456708991
Kuwait,KWT,2022.0,6.75866711966617
Latin America & Caribbean (excluding high income),LAC,2022.0,3.94705326197962
Lao PDR,LAO,2022.0,2.70742652643155
Lebanon,LBN,2022.0,-0.621678970663112
Liberia,LBR,2022.0,4.80810517290655
Libya,LBY,2022.0,-8.29981811198795
St. Lucia,LCA,2022.0,20.3884431828414
Latin America & Caribbean,LCN,2022.0,4.08489707535257
Least developed countries: UN classification,LDC,2022.0,4.75099901471465
Low income,LIC,2022.0,3.35759142339809
Sri Lanka,LKA,2022.0,-7.34919301306745
Lower middle income,LMC,2022.0,6.24089400201116
Low & middle income,LMY,2022.0,3.99985001578578
Lesotho,LSO,2022.0,2.38778020186284
Late-demographic dividend,LTE,2022.0,3.28700376545595
Lithuania,LTU,2022.0,2.53752574011534
Luxembourg,LUX,2022.0,-1.0974168968152
Latvia,LVA,2022.0,1.90853419029801
"Macao SAR, China",MAC,2022.0,-18.956941494497
Morocco,MAR,2022.0,1.81269242194809
Monaco,MCO,2022.0,11.2662955198601
Moldova,MDA,2022.0,-4.6000000255323
Madagascar,MDG,2022.0,4.15609778386296
Maldives,MDV,2022.0,13.8260895184139
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022.0,6.4465289217368
Mexico,MEX,2022.0,3.70975709163623
Marshall Islands,MHL,2022.0,-0.700563926576777
Middle income,MIC,2022.0,4.00728998415605
North Macedonia,MKD,2022.0,2.75888415332967
Mali,MLI,2022.0,3.70319027595568
Malta,MLT,2022.0,2.48309993837792
Myanmar,MMR,2022.0,4.0374934360085
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022.0,4.32972249891918
Montenegro,MNE,2022.0,7.73954689516201
Mongolia,MNG,2022.0,5.0327096366527
Northern Mariana Islands,MNP,2022.0,16.6427546628408
Mozambique,MOZ,2022.0,4.36445074432608
Mauritania,MRT,2022.0,6.79600500489967
Mauritius,MUS,2022.0,8.69306675264066
Malawi,MWI,2022.0,0.921115069005936
Malaysia,MYS,2022.0,9.03173723044451
North America,NAC,2022.0,2.64058278650343
Namibia,NAM,2022.0,5.3987247803654
New Caledonia,NCL,2022.0,3.50000000000006
Niger,NER,2022.0,11.9000000000277
Nigeria,NGA,2022.0,4.31882949523192
Nicaragua,NIC,2022.0,3.55029945613975
Netherlands,NLD,2022.0,5.00723455159611
Norway,NOR,2022.0,3.24622860260932
Nepal,NPL,2022.0,5.6313145568451
Nauru,NRU,2022.0,2.87769784172609
New Zealand,NZL,2022.0,3.49638686458842
OECD members,OED,2022.0,3.09501591343317
Oman,OMN,2022.0,7.98570728354278
Other small states,OSS,2022.0,4.35703581894087
Pakistan,PAK,2022.0,4.7781068690358
Panama,PAN,2022.0,11.0385475261766
Peru,PER,2022.0,2.8090335533015
Philippines,PHL,2022.0,7.58098212785563
Palau,PLW,2022.0,1.51267904038146
Papua New Guinea,PNG,2022.0,5.70758404238197
Poland,POL,2022.0,5.25545697386036
Pre-demographic dividend,PRE,2022.0,4.67657631651596
Puerto Rico (US),PRI,2022.0,2.95709565499587
Portugal,PRT,2022.0,6.98584137580278
Paraguay,PRY,2022.0,0.176038366149214
West Bank and Gaza,PSE,2022.0,4.08276027347105
Pacific island small states,PSS,2022.0,8.46598449677872
Post-demographic dividend,PST,2022.0,2.79274034092423
French Polynesia,PYF,2022.0,2.9373470716322
Qatar,QAT,2022.0,4.18497018544697
Romania,ROU,2022.0,4.18771305104109
Russian Federation,RUS,2022.0,-1.43588213859842
Rwanda,RWA,2022.0,8.16120720872912
South Asia,SAS,2022.0,7.10115392630797
Saudi Arabia,SAU,2022.0,12.0005874752929
Sudan,SDN,2022.0,-0.957816591119183
Senegal,SEN,2022.0,3.85043193735768
Singapore,SGP,2022.0,4.10800021897151
Solomon Islands,SLB,2022.0,-2.58448361755723
Sierra Leone,SLE,2022.0,5.3135546141915
El Salvador,SLV,2022.0,2.95461516549889
San Marino,SMR,2022.0,7.89844145767604
"Somalia, Fed. Rep.",SOM,2022.0,2.71821202053759
Serbia,SRB,2022.0,2.70347705543654
Sub-Saharan Africa (excluding high income),SSA,2022.0,3.98372703715637
Sub-Saharan Africa,SSF,2022.0,4.0614075605038
Small states,SST,2022.0,7.43586182979632
Sao Tome and Principe,STP,2022.0,0.168698492216564
Suriname,SUR,2022.0,2.40622235601218
Slovak Republic,SVK,2022.0,0.544591632137454
Slovenia,SVN,2022.0,2.66850555542486
Sweden,SWE,2022.0,1.25543620445816
Eswatini,SWZ,2022.0,0.386070835562705
Sint Maarten (Dutch part),SXM,2022.0,13.9
Seychelles,SYC,2022.0,12.7104688902836
Syrian Arab Republic,SYR,2022.0,0.732781301861365
Turks and Caicos Islands,TCA,2022.0,14.0871234168153
Chad,TCD,2022.0,4.12969897676332
East Asia & Pacific (IDA & IBRD countries),TEA,2022.0,3.54808390633288
Europe & Central Asia (IDA & IBRD countries),TEC,2022.0,1.95197902081507
Togo,TGO,2022.0,6.29443692019429
Thailand,THA,2022.0,2.58037874709827
Tajikistan,TJK,2022.0,8.00000033846364
Turkmenistan,TKM,2022.0,6.19999993621698
Latin America & the Caribbean (IDA & IBRD countries),TLA,2022.0,4.11782588294032
Timor-Leste,TLS,2022.0,-20.5224785561874
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2022.0,4.33155082949985
Tonga,TON,2022.0,-2.12854452405193
South Asia (IDA & IBRD),TSA,2022.0,7.10115392630797
Sub-Saharan Africa (IDA & IBRD countries),TSS,2022.0,4.06140756050381
Trinidad and Tobago,TTO,2022.0,0.86126082651883
Tunisia,TUN,2022.0,2.75228761004381
Turkiye,TUR,2022.0,5.44122511322401
Tuvalu,TUV,2022.0,0.677309361438304
Tanzania,TZA,2022.0,4.56600576430955
Uganda,UGA,2022.0,4.58802192181773
Ukraine,UKR,2022.0,-28.7585842155085
Upper middle income,UMC,2022.0,3.45482027640853
Uruguay,URY,2022.0,4.48622703072073
United States,USA,2022.0,2.51237531986017
Uzbekistan,UZB,2022.0,6.00134232203442
St. Vincent and the Grenadines,VCT,2022.0,3.1108330034352
"Venezuela, RB",VEN,2022.0,8.00091310654791
Virgin Islands (U.S.),VIR,2022.0,-1.31123206333498
Viet Nam,VNM,2022.0,8.53750046755788
Vanuatu,VUT,2022.0,5.18622862422562
World,WLD,2022.0,3.40305483746891
Samoa,WSM,2022.0,2.26705055249026
Kosovo,XKX,2022.0,4.27849895827543
South Africa,ZAF,2022.0,2.05813661692193
Zambia,ZMB,2022.0,5.21122360356247
Zimbabwe,ZWE,2022.0,6.13926327570213
Aruba,ABW,2023.0,7.70679839650956
Africa Eastern and Southern,AFE,2023.0,1.9311603523693
Afghanistan,AFG,2023.0,2.26694373649188
Africa Western and Central,AFW,2023.0,3.66242752919044
Angola,AGO,2023.0,1.26330814020108
Albania,ALB,2023.0,4.01541716935742
Andorra,AND,2023.0,2.58355480961319
Arab World,ARB,2023.0,1.63495022269882
United Arab Emirates,ARE,2023.0,4.30118228020602
Argentina,ARG,2023.0,-1.85578803046339
Armenia,ARM,2023.0,8.29999999959539
Antigua and Barbuda,ATG,2023.0,2.42736300110336
Australia,AUS,2023.0,3.58382100798981
Austria,AUT,2023.0,-0.786244288594673
Azerbaijan,AZE,2023.0,1.35447749115767
Burundi,BDI,2023.0,3.254768974261
Belgium,BEL,2023.0,1.71412195515242
Benin,BEN,2023.0,6.3527773854442
Burkina Faso,BFA,2023.0,3.00027415814125
Bangladesh,BGD,2023.0,5.77511237007889
Bulgaria,BGR,2023.0,1.68151074972904
Bahrain,BHR,2023.0,3.87811614845566
"Bahamas, The",BHS,2023.0,3.04824180553773
Bosnia and Herzegovina,BIH,2023.0,1.99439414850893
Belarus,BLR,2023.0,4.12654007153881
Belize,BLZ,2023.0,0.500127941638667
Bermuda,BMU,2023.0,4.91721557264164
Bolivia,BOL,2023.0,2.51636590154891
Brazil,BRA,2023.0,3.24165532813583
Barbados,BRB,2023.0,2.914357359625
Brunei Darussalam,BRN,2023.0,1.12764418162719
Bhutan,BTN,2023.0,4.63215704523927
Botswana,BWA,2023.0,3.20806812224438
Central African Republic,CAF,2023.0,0.69996840076054
Canada,CAN,2023.0,1.52874550838358
Central Europe and the Baltics,CEB,2023.0,0.707363294842821
Switzerland,CHE,2023.0,0.683328174376044
Channel Islands,CHI,2023.0,3.71500590367266
Chile,CHL,2023.0,0.521367977246825
China,CHN,2023.0,5.41484330099675
Cote d'Ivoire,CIV,2023.0,6.60000045223954
Cameroon,CMR,2023.0,3.34756290750219
"Congo, Dem. Rep.",COD,2023.0,8.5334898318451
"Congo, Rep.",COG,2023.0,1.90686426346754
Colombia,COL,2023.0,0.712380031974334
Comoros,COM,2023.0,2.99521564038136
Cabo Verde,CPV,2023.0,4.7947613911073
Costa Rica,CRI,2023.0,5.11192183224598
Caribbean small states,CSS,2023.0,8.83833676011841
Cuba,CUB,2023.0,-1.92937123169681
Curacao,CUW,2023.0,4.20199999999977
Cayman Islands,CYM,2023.0,5.8155918263088
Cyprus,CYP,2023.0,3.61945644636856
Czechia,CZE,2023.0,0.0475803308973752
Germany,DEU,2023.0,-0.869647578573321
Djibouti,DJI,2023.0,6.80733529403308
Dominica,DMA,2023.0,3.65221012208734
Denmark,DNK,2023.0,0.604587766175584
Dominican Republic,DOM,2023.0,2.19229848237939
Algeria,DZA,2023.0,4.10000000005964
East Asia & Pacific (excluding high income),EAP,2023.0,5.25527986417276
Early-demographic dividend,EAR,2023.0,4.59507205032625
East Asia & Pacific,EAS,2023.0,4.20566738267351
Europe & Central Asia (excluding high income),ECA,2023.0,5.03672042034297
Europe & Central Asia,ECS,2023.0,1.04637480733759
Ecuador,ECU,2023.0,1.98823813984235
"Egypt, Arab Rep.",EGY,2023.0,3.76028052279247
Euro area,EMU,2023.0,0.473405522226571
Spain,ESP,2023.0,2.46085796805582
Estonia,EST,2023.0,-2.74421914571231
Ethiopia,ETH,2023.0,6.59424599357075
European Union,EUU,2023.0,0.454322708045197
Fragile and conflict affected situations,FCS,2023.0,2.14545491630646
Finland,FIN,2023.0,-0.939093459613758
Fiji,FJI,2023.0,9.44245856738313
France,FRA,2023.0,1.43921494437743
Faroe Islands,FRO,2023.0,3.15873872329266
"Micronesia, Fed. Sts.",FSM,2023.0,0.453118220707168
Gabon,GAB,2023.0,2.43893665064327
United Kingdom,GBR,2023.0,0.271650048355255
Georgia,GEO,2023.0,7.83220126555726
Ghana,GHA,2023.0,3.14009099763754
Guinea,GIN,2023.0,5.54172668627702
"Gambia, The",GMB,2023.0,5.9167957146697
Guinea-Bissau,GNB,2023.0,5.82749502627256
Equatorial Guinea,GNQ,2023.0,-5.08930872071532
Greece,GRC,2023.0,2.13591131996631
Grenada,GRD,2023.0,4.52657497450693
Greenland,GRL,2023.0,0.865961986998158
Guatemala,GTM,2023.0,3.5331575177533
Guyana,GUY,2023.0,33.795011115873
High income,HIC,2023.0,1.82733765954536
"Hong Kong SAR, China",HKG,2023.0,3.2238599613664
Honduras,HND,2023.0,3.57584760454412
Heavily indebted poor countries (HIPC),HPC,2023.0,3.4626695283953
Croatia,HRV,2023.0,3.76164540703459
Haiti,HTI,2023.0,-1.86388420254838
Hungary,HUN,2023.0,-0.817107370513455
IBRD only,IBD,2023.0,4.81760583401352
IDA & IBRD total,IBT,2023.0,4.68849828972206
IDA total,IDA,2023.0,3.04547759770904
IDA blend,IDB,2023.0,2.82562013423187
Indonesia,IDN,2023.0,5.04902331835997
IDA only,IDX,2023.0,3.25506752972092
India,IND,2023.0,9.19075493028345
Ireland,IRL,2023.0,-2.53637409313261
"Iran, Islamic Rep.",IRN,2023.0,5.33235117216407
Iraq,IRQ,2023.0,0.517705525131191
Iceland,ISL,2023.0,5.18615760140189
Israel,ISR,2023.0,1.82652049482384
Italy,ITA,2023.0,0.975694840127005
Jamaica,JAM,2023.0,2.74634433906714
Jordan,JOR,2023.0,2.88408339281683
Japan,JPN,2023.0,1.47503481053384
Kazakhstan,KAZ,2023.0,5.09999999973641
Kenya,KEN,2023.0,5.71999241214208
Kyrgyz Republic,KGZ,2023.0,9.0132928339342
Cambodia,KHM,2023.0,5.00733043811898
Kiribati,KIR,2023.0,2.65201087489879
St. Kitts and Nevis,KNA,2023.0,3.02127526129283
"Korea, Rep.",KOR,2023.0,1.58301467403629
Kuwait,KWT,2023.0,-1.6672059801285
Latin America & Caribbean (excluding high income),LAC,2023.0,2.16624377428548
Lao PDR,LAO,2023.0,3.74568140158232
Lebanon,LBN,2023.0,-0.760584470257314
Liberia,LBR,2023.0,4.68375688761311
Libya,LBY,2023.0,10.2000497852517
St. Lucia,LCA,2023.0,2.20988276526516
Latin America & Caribbean,LCN,2023.0,2.24954210236234
Least developed countries: UN classification,LDC,2023.0,3.02879949936961
Low income,LIC,2023.0,-0.20938825355465
Sri Lanka,LKA,2023.0,-2.3298481898334
Lower middle income,LMC,2023.0,6.04200595481343
Low & middle income,LMY,2023.0,4.82267545478237
Lesotho,LSO,2023.0,1.82662476743647
Late-demographic dividend,LTE,2023.0,4.42804951199685
Lithuania,LTU,2023.0,0.342262716277261
Luxembourg,LUX,2023.0,0.0994399943552651
Latvia,LVA,2023.0,-0.941606068823631
"Macao SAR, China",MAC,2023.0,75.3084184293413
Morocco,MAR,2023.0,3.65564411017931
Monaco,MCO,2023.0,5.44395088840088
Moldova,MDA,2023.0,1.2000000493378
Madagascar,MDG,2023.0,4.20304615840668
Maldives,MDV,2023.0,4.94286301229583
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2023.0,2.25920706136691
Mexico,MEX,2023.0,3.35354140652768
Marshall Islands,MHL,2023.0,-5.00791779654826
Middle income,MIC,2023.0,4.88060310294016
North Macedonia,MKD,2023.0,2.554965253403
Mali,MLI,2023.0,4.72541109080376
Malta,MLT,2023.0,10.6215185022616
Myanmar,MMR,2023.0,0.958446625126115
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2023.0,2.85265290265326
Montenegro,MNE,2023.0,6.47836283518564
Mongolia,MNG,2023.0,7.4221127615025
Mozambique,MOZ,2023.0,5.48149036541776
Mauritania,MRT,2023.0,6.80949001978621
Mauritius,MUS,2023.0,5.00791900868131
Malawi,MWI,2023.0,1.94575281675984
Malaysia,MYS,2023.0,3.5370638041057
North America,NAC,2023.0,2.78367390829352
Namibia,NAM,2023.0,4.44280600303956
New Caledonia,NCL,2023.0,2.8
Niger,NER,2023.0,1.66763406484279
Nigeria,NGA,2023.0,3.32684556421316
Nicaragua,NIC,2023.0,4.42774384760374
Netherlands,NLD,2023.0,-0.598096167209832
Norway,NOR,2023.0,0.0721204806030329
Nepal,NPL,2023.0,1.98254843628392
Nauru,NRU,2023.0,0.699300699300778
New Zealand,NZL,2023.0,1.39425181563566
OECD members,OED,2023.0,1.8223568091873
Oman,OMN,2023.0,1.41401395818599
Other small states,OSS,2023.0,3.20990960730505
Pakistan,PAK,2023.0,-0.414935997088406
Panama,PAN,2023.0,7.16632946099945
Peru,PER,2023.0,-0.403242151494268
Philippines,PHL,2023.0,5.51894967862863
Palau,PLW,2023.0,2.21599800170485
Papua New Guinea,PNG,2023.0,3.81088622906051
Poland,POL,2023.0,0.249610834017872
Pre-demographic dividend,PRE,2023.0,2.44869670150129
Puerto Rico (US),PRI,2023.0,0.731492105366186
Portugal,PRT,2023.0,3.09997909018263
Paraguay,PRY,2023.0,4.9992279112746
West Bank and Gaza,PSE,2023.0,-4.55580428525744
Pacific island small states,PSS,2023.0,6.92898966603425
Post-demographic dividend,PST,2023.0,1.83179267822689
French Polynesia,PYF,2023.0,2.77284077155413
Qatar,QAT,2023.0,1.53979117720789
Romania,ROU,2023.0,2.25773416555121
Russian Federation,RUS,2023.0,4.08252481259281
Rwanda,RWA,2023.0,8.24990302014558
South Asia,SAS,2023.0,8.50528885307943
Saudi Arabia,SAU,2023.0,0.542592439393161
Sudan,SDN,2023.0,-29.4332718325149
Senegal,SEN,2023.0,4.2574308328029
Singapore,SGP,2023.0,1.82140694115385
Solomon Islands,SLB,2023.0,2.84111851154807
Sierra Leone,SLE,2023.0,5.7100218981806
El Salvador,SLV,2023.0,3.5391566928735
San Marino,SMR,2023.0,0.401934896977224
"Somalia, Fed. Rep.",SOM,2023.0,4.17524257571303
Serbia,SRB,2023.0,3.74793303561771
Sub-Saharan Africa (excluding high income),SSA,2023.0,2.50028576028933
Sub-Saharan Africa,SSF,2023.0,2.71598839668874
Small states,SST,2023.0,5.02809903604997
Sao Tome and Principe,STP,2023.0,0.372252775001456
Suriname,SUR,2023.0,2.41659223498058
Slovak Republic,SVK,2023.0,2.11263633214959
Slovenia,SVN,2023.0,2.3758326648385
Sweden,SWE,2023.0,-0.204061304891439
Eswatini,SWZ,2023.0,3.53257662836211
Sint Maarten (Dutch part),SXM,2023.0,3.8
Seychelles,SYC,2023.0,2.25925322283285
Turks and Caicos Islands,TCA,2023.0,13.7311481139228
Chad,TCD,2023.0,3.98004368401293
East Asia & Pacific (IDA & IBRD countries),TEA,2023.0,5.25522126120327
Europe & Central Asia (IDA & IBRD countries),TEC,2023.0,3.82595823256764
Togo,TGO,2023.0,6.19211576941919
Thailand,THA,2023.0,2.01775095328327
Tajikistan,TJK,2023.0,8.29999921651935
Turkmenistan,TKM,2023.0,6.30015758549871
Latin America & the Caribbean (IDA & IBRD countries),TLA,2023.0,2.32602977369942
Timor-Leste,TLS,2023.0,-18.135905003556
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2023.0,2.90736899917957
Tonga,TON,2023.0,2.79014366862668
South Asia (IDA & IBRD),TSA,2023.0,8.50528885307943
Sub-Saharan Africa (IDA & IBRD countries),TSS,2023.0,2.71598839668867
Trinidad and Tobago,TTO,2023.0,1.46645947294053
Tunisia,TUN,2023.0,0.184015548469745
Turkiye,TUR,2023.0,5.04512369812289
Tuvalu,TUV,2023.0,3.85280919517032
Tanzania,TZA,2023.0,5.06952353203394
Uganda,UGA,2023.0,5.33697295511469
Ukraine,UKR,2023.0,5.53473354963334
Upper middle income,UMC,2023.0,4.58560028646708
Uruguay,URY,2023.0,0.742128785315927
United States,USA,2023.0,2.88755600749487
Uzbekistan,UZB,2023.0,6.29141635082311
St. Vincent and the Grenadines,VCT,2023.0,5.32636472098717
"Venezuela, RB",VEN,2023.0,4.00168591128376
Viet Nam,VNM,2023.0,5.06502391455075
Vanuatu,VUT,2023.0,2.093743250054
World,WLD,2023.0,2.94859475004874
Samoa,WSM,2023.0,15.2336106467304
Kosovo,XKX,2023.0,4.06762701436438
South Africa,ZAF,2023.0,0.80610455095804
Zambia,ZMB,2023.0,5.36794285493059
Zimbabwe,ZWE,2023.0,5.3508687909833
Aruba,ABW,2024.0,6.81077669324542
Africa Eastern and Southern,AFE,2024.0,2.76383869054277
Africa Western and Central,AFW,2024.0,4.5856736208091
Angola,AGO,2024.0,4.42390664406875
Albania,ALB,2024.0,4.04592845095348
Andorra,AND,2024.0,3.37182032638998
Arab World,ARB,2024.0,1.70353102787844
United Arab Emirates,ARE,2024.0,3.99180705485398
Argentina,ARG,2024.0,-1.34293072157739
Armenia,ARM,2024.0,5.90000000046228
Antigua and Barbuda,ATG,2024.0,3.65638765956977
Australia,AUS,2024.0,1.37340773365975
Austria,AUT,2024.0,-0.659089573171372
Azerbaijan,AZE,2024.0,4.07140205008956
Burundi,BDI,2024.0,4.11227376264944
Belgium,BEL,2024.0,1.07045413019414
Benin,BEN,2024.0,7.45311566226201
Burkina Faso,BFA,2024.0,4.79980951667159
Bangladesh,BGD,2024.0,4.22325911250161
Bulgaria,BGR,2024.0,3.38709063847314
Bahrain,BHR,2024.0,2.60379670648454
"Bahamas, The",BHS,2024.0,3.37866553336166
Bosnia and Herzegovina,BIH,2024.0,2.9715174617652
Belarus,BLR,2024.0,4.00984852465452
Belize,BLZ,2024.0,3.50466435023895
Bermuda,BMU,2024.0,5.97253260071749
Bolivia,BOL,2024.0,-1.12335595517212
Brazil,BRA,2024.0,3.41931516597739
Barbados,BRB,2024.0,2.4822621396186
Brunei Darussalam,BRN,2024.0,4.05251709306727
Botswana,BWA,2024.0,-2.98986879467928
Central African Republic,CAF,2024.0,1.49999999847535
Canada,CAN,2024.0,1.55479521049516
Central Europe and the Baltics,CEB,2024.0,2.0701601704917
Switzerland,CHE,2024.0,1.30233332541106
Chile,CHL,2024.0,2.64431154871538
China,CHN,2024.0,4.9773565917572
Cote d'Ivoire,CIV,2024.0,6.01953461940062
Cameroon,CMR,2024.0,3.52472308052245
"Congo, Dem. Rep.",COD,2024.0,6.12675551779212
"Congo, Rep.",COG,2024.0,2.57966943921721
Colombia,COL,2024.0,1.5983315366523
Comoros,COM,2024.0,3.3381010943571
Cabo Verde,CPV,2024.0,7.24388538990945
Costa Rica,CRI,2024.0,4.32122429646145
Caribbean small states,CSS,2024.0,13.3129250895082
Cuba,CUB,2024.0,-1.06173273220524
Curacao,CUW,2024.0,5.02690000000014
Cyprus,CYP,2024.0,3.94077381708404
Czechia,CZE,2024.0,1.23308611983484
Germany,DEU,2024.0,-0.495851897260366
Djibouti,DJI,2024.0,6.98048467276334
Dominica,DMA,2024.0,2.052738472526
Denmark,DNK,2024.0,3.47783593140312
Dominican Republic,DOM,2024.0,4.95352204492849
Algeria,DZA,2024.0,3.69999999907979
East Asia & Pacific (excluding high income),EAP,2024.0,4.96144388249688
Early-demographic dividend,EAR,2024.0,3.66894359356229
East Asia & Pacific,EAS,2024.0,3.79010550023051
Europe & Central Asia (excluding high income),ECA,2024.0,3.9823947129598
Europe & Central Asia,ECS,2024.0,1.56624845618092
Ecuador,ECU,2024.0,-2.00125476341026
"Egypt, Arab Rep.",EGY,2024.0,2.3991692678251
Euro area,EMU,2024.0,0.911910157337687
Spain,ESP,2024.0,3.45525405630191
Estonia,EST,2024.0,-0.0900428648493801
Ethiopia,ETH,2024.0,7.61277447511073
European Union,EUU,2024.0,1.06455789818651
Fragile and conflict affected situations,FCS,2024.0,2.00694502217958
Finland,FIN,2024.0,0.416171964862073
Fiji,FJI,2024.0,3.53085896076352
France,FRA,2024.0,1.19046798275883
Faroe Islands,FRO,2024.0,0.843716851362103
"Micronesia, Fed. Sts.",FSM,2024.0,0.718990177344025
Gabon,GAB,2024.0,3.39403899592401
United Kingdom,GBR,2024.0,1.1264226705118
Georgia,GEO,2024.0,9.67979387500691
Ghana,GHA,2024.0,5.59045469593266
Guinea,GIN,2024.0,5.35004659051708
"Gambia, The",GMB,2024.0,5.55126069510321
Guinea-Bissau,GNB,2024.0,4.14631137217332
Equatorial Guinea,GNQ,2024.0,0.907248245986736
Greece,GRC,2024.0,2.0865743380603
Grenada,GRD,2024.0,3.96332516398188
Guatemala,GTM,2024.0,3.65186382894819
Guyana,GUY,2024.0,43.8193108024355
High income,HIC,2024.0,1.95000793704469
"Hong Kong SAR, China",HKG,2024.0,2.50498758466826
Honduras,HND,2024.0,3.55397003296669
Heavily indebted poor countries (HIPC),HPC,2024.0,5.14470675657978
Croatia,HRV,2024.0,3.82688702890739
Haiti,HTI,2024.0,-4.16963395808132
Hungary,HUN,2024.0,0.560117843140432
IBRD only,IBD,2024.0,4.3517642428957
IDA & IBRD total,IBT,2024.0,4.34846625464438
IDA total,IDA,2024.0,4.30577432199132
IDA blend,IDB,2024.0,4.05581991807422
Indonesia,IDN,2024.0,5.03034469419038
IDA only,IDX,2024.0,4.54306460750766
India,IND,2024.0,6.49476552383821
Ireland,IRL,2024.0,2.59946721553708
"Iran, Islamic Rep.",IRN,2024.0,3.66312056830718
Iraq,IRQ,2024.0,-1.54525198318304
Iceland,ISL,2024.0,-0.970676468918384
Israel,ISR,2024.0,0.871968424377442
Italy,ITA,2024.0,0.692676948440536
Jamaica,JAM,2024.0,-0.535039063867487
Jordan,JOR,2024.0,2.48889409603647
Japan,JPN,2024.0,0.104309021773304
Kazakhstan,KAZ,2024.0,4.99999999996936
Kenya,KEN,2024.0,4.72473994710138
Kyrgyz Republic,KGZ,2024.0,9.04013556120012
Cambodia,KHM,2024.0,5.97510939607335
Kiribati,KIR,2024.0,5.26689747917099
St. Kitts and Nevis,KNA,2024.0,0.312226855858171
"Korea, Rep.",KOR,2024.0,2.00361101838986
Kuwait,KWT,2024.0,-2.56011099967517
Latin America & Caribbean (excluding high income),LAC,2024.0,1.97324501012739
Lao PDR,LAO,2024.0,4.13019264436937
Liberia,LBR,2024.0,4.02185464964835
Libya,LBY,2024.0,1.89995052025442
St. Lucia,LCA,2024.0,3.89175024218898
Latin America & Caribbean,LCN,2024.0,2.25365117533329
Least developed countries: UN classification,LDC,2024.0,3.85645809654653
Low income,LIC,2024.0,2.32616172345091
Sri Lanka,LKA,2024.0,5.00871930957159
Lower middle income,LMC,2024.0,5.17324978806563
Low & middle income,LMY,2024.0,4.36075037491024
Lesotho,LSO,2024.0,2.85452253179545
Late-demographic dividend,LTE,2024.0,4.48755005392181
Lithuania,LTU,2024.0,2.77263124530285
Luxembourg,LUX,2024.0,0.35861253942069
Latvia,LVA,2024.0,-0.0461080109713521
"Macao SAR, China",MAC,2024.0,7.84960207010525
Morocco,MAR,2024.0,3.79336515978963
Monaco,MCO,2024.0,8.51053758860212
Moldova,MDA,2024.0,0.103059364371205
Madagascar,MDG,2024.0,4.19999999988647
Maldives,MDV,2024.0,3.49440422654285
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2024.0,2.11232485351741
Mexico,MEX,2024.0,1.42742769080466
Marshall Islands,MHL,2024.0,2.50192717852873
Middle income,MIC,2024.0,4.38303528532211
North Macedonia,MKD,2024.0,2.99373536567732
Mali,MLI,2024.0,4.99226917482922
Malta,MLT,2024.0,6.79990300224401
Myanmar,MMR,2024.0,-0.97204641363362
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2024.0,2.22259348944316
Montenegro,MNE,2024.0,3.16409886329913
Mongolia,MNG,2024.0,5.12204539122661
Mozambique,MOZ,2024.0,2.14854964610538
Mauritania,MRT,2024.0,6.30760213290844
Mauritius,MUS,2024.0,4.92512304864294
Malawi,MWI,2024.0,1.6734340852915
Malaysia,MYS,2024.0,5.10545921024041
North America,NAC,2024.0,2.69993075266272
Namibia,NAM,2024.0,3.71154502416731
New Caledonia,NCL,2024.0,-13.5
Niger,NER,2024.0,10.3000000007793
Nigeria,NGA,2024.0,4.06236408888319
Nicaragua,NIC,2024.0,3.5878302292345
Netherlands,NLD,2024.0,1.08100584845663
Norway,NOR,2024.0,2.09723059960317
Nepal,NPL,2024.0,3.66537430744967
Nauru,NRU,2024.0,1.38888888888904
New Zealand,NZL,2024.0,1.28862004711685
OECD members,OED,2024.0,1.80676868744605
Oman,OMN,2024.0,1.63163221127449
Other small states,OSS,2024.0,2.8832579743179
Pakistan,PAK,2024.0,3.04898287335465
Panama,PAN,2024.0,2.74788545546916
Peru,PER,2024.0,3.30394098171516
Philippines,PHL,2024.0,5.69201612823412
Papua New Guinea,PNG,2024.0,3.79979560086888
Poland,POL,2024.0,3.02841630700273
Pre-demographic dividend,PRE,2024.0,3.31272809044805
Puerto Rico (US),PRI,2024.0,3.17707554784896
Portugal,PRT,2024.0,2.13967177177636
Paraguay,PRY,2024.0,4.24996010464072
West Bank and Gaza,PSE,2024.0,-26.5575264529877
Pacific island small states,PSS,2024.0,3.39271983855302
Post-demographic dividend,PST,2024.0,1.79546895973735
French Polynesia,PYF,2024.0,1.12638897730247
Qatar,QAT,2024.0,2.35970586926597
Romania,ROU,2024.0,0.916003764382594
Russian Federation,RUS,2024.0,4.34437475491529
Rwanda,RWA,2024.0,8.89065529573114
South Asia,SAS,2024.0,6.23259967615652
Saudi Arabia,SAU,2024.0,1.99650173436159
